 id |           address            | admin_id |  telephone   | profit  
----+------------------------------+----------+--------------+---------
  1 | пр. Энгельса, д.35           |        1 | +79331856199 |   50888
  2 | ул. Свеаборгская, д.79       |       26 | +79693783457 |  808624
  3 | Верхний 4 пр-д(Парнас), д.37 |       40 | +79396673868 | -734668
  4 | ул. Черниговская, д.39       |       80 | +79074622094 |  821914
  5 | ул. Балканская, д.81         |       94 | +79122242705 | -386504
  6 | ул. Десятинная Большая, д.97 |      119 | +79398635985 |   23512
  7 | ул. Фучика, д.52             |      159 | +79820210643 |   76326
  8 | ул. Енотаевская, д.88        |      173 | +79652812059 |  449563
  9 | Карельский пер., д.18        |      198 | +79073295066 |  154884
 10 | Южное шоссе, д.2             |      212 | +79321070731 | -986911
 11 | ул. Толстого Льва, д.20      |      252 | +79400867370 |       0
 12 | ул. Невельская, д.56         |      277 | +79220991453 | -765006
 13 | ул. Зеленина Большая, д.63   |      317 | +79576181944 |       0
 14 | ул. Хрустальная, д.25        |      357 | +79062073517 |  956042
 15 | Театральная пл., д.54        |      382 |              |  865734
 16 | ул. Ржевская, д.81           |      396 | +79368243380 | -422654
 17 | ул. Безымянная, д.56         |      421 |              |       0
 18 | ул. Капитанская, д.61        |      435 | +79368548217 | -745470
 19 | ул. Рузовская, д.77          |      475 |              | -224957
 20 | ул. Ракитовская, д.21        |      489 | +79484825339 | -170952
(20 rows)

 bar_id | menu_item_id | price 
      |        |                     | 
 3685 |     19 | 2013-12-04 20:36:59 | Панькива Марианна Леонидовна      +
      |        |                     | 
 3686 |      8 | 2010-04-06 03:38:30 | Чупрова Маргарита Тихоновна       +
      |        |                     | 
 3687 |     14 | 2019-03-15 12:43:49 | Рошета Анастасия Трофимовна       +
      |        |                     | 
 3688 |      9 | 2016-03-12 00:40:41 | Осин Нестор Григориевич           +
      |        |                     | 
 3689 |      2 | 2016-04-25 01:00:26 | Хмельнова Фаина Казимировна       +
      |        |                     | 
 3690 |      1 | 2015-01-25 14:41:34 | Шагидзянова Анисья Борисовна      +
      |        |                     | 
 3691 |      8 | 2013-05-16 12:44:06 | Овчинникова Вероника Игоревна     +
      |        |                     | 
 3692 |      5 | 2010-11-01 11:10:33 | Буланов Данила Епифанович         +
      |        |                     | 
 3693 |     10 | 2010-05-21 05:00:15 | Каширина Ираида Марковна          +
      |        |                     | 
 3694 |     13 | 2018-12-09 09:55:42 | Квакина Мирослава Казимировна     +
      |        |                     | 
 3695 |      3 | 2017-05-31 04:10:57 | Дюженков Эрнест Макарович         +
      |        |                     | 
 3696 |      5 | 2013-07-11 17:43:27 | Уржумцева Дина Карповна           +
      |        |                     | 
 3697 |      4 | 2014-10-19 05:16:54 | Цорн Аскольд Кириллович           +
      |        |                     | 
 3698 |      2 | 2017-01-15 21:31:01 | Кочкорбаева Алиса Романовна       +
      |        |                     | 
 3699 |     13 | 2017-07-16 22:33:36 | Чукреева Раиса Степановна         +
      |        |                     | 
 3700 |      8 | 2012-12-26 05:08:18 | Лобанова Доминика Никитевна       +
      |        |                     | 
 3701 |     19 | 2011-05-16 21:42:18 | Гарф Филимон Ипатиевич            +
      |        |                     | 
 3702 |     18 | 2017-03-19 09:05:32 | Гоминова Злата Филипповна         +
      |        |                     | 
 3703 |     15 | 2018-10-12 09:54:09 | Кудряшов Филипп Давыдович         +
      |        |                     | 
 3704 |     20 | 2012-02-28 21:32:09 | Митрохов Владимир Артемиевич      +
      |        |                     | 
 3705 |      1 | 2018-12-23 08:54:25 | Ханинова Марина Иларионовна       +
      |        |                     | 
 3706 |      5 | 2012-11-19 13:13:49 | Шашков Эрнест Измаилович          +
      |        |                     | 
 3707 |     12 | 2017-05-05 06:25:33 | Бузинский Владилен Дмитриевич     +
      |        |                     | 
 3708 |     14 | 2013-11-03 01:44:06 | Луньков Ян Леонтиевич             +
      |        |                     | 
 3709 |      3 | 2012-06-14 20:51:23 | Караулин Потап Назарович          +
      |        |                     | 
 3710 |     11 | 2019-08-03 15:34:14 | Абрамов Ярослав Иосифович         +
      |        |                     | 
 3711 |     16 | 2013-04-08 13:23:26 | Сёмин Кондрат Несторович          +
      |        |                     | 
 3712 |     14 | 2016-11-01 04:30:48 | Тимашева Полина Яновна            +
      |        |                     | 
 3713 |     11 | 2018-09-16 12:13:55 | Ягемана Елизавета Якововна        +
      |        |                     | 
 3714 |      1 | 2019-01-23 16:41:53 | Амбражевича Эмма Василиевна       +
      |        |                     | 
 3715 |     12 | 2018-10-11 04:00:53 | Зонов Агафон Якубович             +
      |        |                     | 
 3716 |      1 | 2016-04-09 19:04:53 | Ефимов Юлиан Анатолиевич          +
      |        |                     | 
 3717 |     19 | 2012-08-16 10:43:10 | Сушилова Раиса Семеновна          +
      |        |                     | 
 3718 |     16 | 2018-11-25 14:17:28 | Бугайчук Венедикт Никанорович     +
      |        |                     | 
 3719 |      1 | 2012-06-30 07:00:47 | Бабинова Евгения Тихоновна        +
      |        |                     | 
 3720 |     15 | 2018-07-05 19:19:23 | Сазонтова Вероника Алексеевна     +
      |        |                     | 
 3721 |      1 | 2015-10-13 11:32:57 | Немцев Всеслав Еремеевич          +
      |        |                     | 
 3722 |     10 | 2017-08-28 04:49:11 | Праздников Агафон Арсениевич      +
      |        |                     | 
 3723 |     10 | 2011-12-30 16:36:05 | Буланова Светлана Семеновна       +
      |        |                     | 
 3724 |     12 | 2018-03-01 21:48:13 | Брагин Владлен Феликсович         +
      |        |                     | 
 3725 |     18 | 2015-04-09 09:04:51 | Эзрина Альбина Брониславовна      +
      |        |                     | 
 3726 |      1 | 2016-07-28 09:09:01 | Яркина Евдокия Мефодиевна         +
      |        |                     | 
 3727 |     10 | 2014-07-11 21:36:18 | Маринин Виталий Вадимович         +
      |        |                     | 
 3728 |     10 | 2014-11-20 20:32:00 | Савасин Аскольд Кондратиевич      +
      |        |                     | 
 3729 |     14 | 2017-02-25 14:23:40 | Березин Эрнест Модестович         +
      |        |                     | 
 3730 |      6 | 2012-06-22 19:09:23 | Виноградова Владислава Ефимовна   +
      |        |                     | 
 3731 |      2 | 2017-01-22 06:10:46 | Якимычева Инна Данииловна         +
      |        |                     | 
 3732 |      8 | 2018-01-26 10:24:25 | Гачев Потап Даниилович            +
      |        |                     | 
 3733 |     16 | 2012-05-22 17:09:33 | Амбражевича Эмма Василиевна       +
      |        |                     | 
 3734 |      7 | 2017-05-10 01:47:09 | Березин Эрнест Модестович         +
      |        |                     | 
 3735 |      9 | 2013-11-07 04:56:29 | Сагунов Лаврентий Ипполитович     +
      |        |                     | 
 3736 |     17 | 2012-09-30 17:30:01 | Северов Никон Глебович            +
      |        |                     | 
 3737 |     18 | 2012-07-12 17:40:12 | Рязанова Любовь Олеговна          +
      |        |                     | 
 3738 |      6 | 2019-09-05 17:41:42 | Рогачёв Гаврила Федорович         +
      |        |                     | 
 3739 |     15 | 2011-02-23 00:14:11 | Думановский Порфирий Назарович    +
      |        |                     | 
 3740 |     10 | 2018-11-04 06:37:28 | Коденко Виктория Иларионовна      +
      |        |                     | 
 3741 |      4 | 2018-06-26 13:07:18 | Чуканова Роза Юлиевна             +
      |        |                     | 
 3742 |     20 | 2015-04-12 18:14:29 | Квасникова Жанна Несторовна       +
      |        |                     | 
 3743 |      6 | 2019-10-25 01:39:47 | Камалов Ефрем Мартьянович         +
      |        |                     | 
 3744 |     10 | 2019-09-04 19:53:30 | Ушаков Мефодий Леонтиевич         +
      |        |                     | 
 3745 |      6 | 2011-05-05 19:51:07 | Черников Святослав Ильевич        +
      |        |                     | 
 3746 |     11 | 2020-02-02 15:00:44 | Остроумов Бронислав Маркович      +
      |        |                     | 
 3747 |      8 | 2017-01-21 19:43:04 | Кузинов Всеволод Модестович       +
      |        |                     | 
 3748 |      2 | 2014-08-05 00:56:54 | Нустрова Лада Данииловна          +
      |        |                     | 
 3749 |     18 | 2010-03-02 18:52:38 | Деменока Фаина Емельяновна        +
      |        |                     | 
 3750 |      3 | 2014-09-19 03:03:43 | Шубин Егор Давидович              +
      |        |                     | 
 3751 |      4 | 2015-04-23 14:49:02 | Сильвестров Глеб Гордеевич        +
      |        |                     | 
 3752 |     20 | 2013-12-12 00:02:34 | ﻿Александрова Василиса Владленовна+
      |        |                     | 
 3753 |     20 | 2016-04-28 03:03:49 | Зёмина Виктория Брониславовна     +
      |        |                     | 
 3754 |     16 | 2019-10-07 21:13:12 | Ягафаров Андрей Олегович          +
      |        |                     | 
 3755 |      4 | 2013-08-30 21:59:53 | Комягина Фаина Брониславовна      +
      |        |                     | 
 3756 |      1 | 2012-05-12 23:56:05 | Скрябин Егор Феликсович           +
      |        |                     | 
 3757 |     19 | 2017-11-24 01:03:36 | Лассман Мстислав Глебович         +
      |        |                     | 
 3758 |     14 | 2014-11-30 21:51:59 | Геремеш Агап Тарасович            +
      |        |                     | 
 3759 |     19 | 2011-10-08 06:41:48 | Кочкорбаева Раиса Петровна        +
      |        |                     | 
 3760 |      8 | 2014-01-04 16:40:55 | Цуканова Валерия Карповна         +
      |        |                     | 
 3761 |     10 | 2011-07-12 08:35:27 | Кручинин Федот Елизарович         +
      |        |                     | 
 3762 |      7 | 2010-10-28 00:30:25 | Ёжов Викентий Анатолиевич         +
      |        |                     | 
 3763 |      2 | 2015-10-20 20:07:48 | Зефиров Эммануил Ипатович         +
      |        |                     | 
 3764 |     14 | 2019-11-20 20:08:40 | Водоватов Павел Ипатович          +
      |        |                     | 
 3765 |     13 | 2016-10-03 12:22:55 | Шульдешова Виктория Александровна +
      |        |                     | 
 3766 |     11 | 2010-01-23 03:29:49 | Ястремский Георгий Игнатиевич     +
      |        |                     | 
 3767 |      2 | 2018-09-14 18:50:14 | Волков Савелий Феоктистович       +
      |        |                     | 
 3768 |     20 | 2011-11-05 21:10:06 | Мамыкина Лилия Ивановна           +
      |        |                     | 
 3769 |      2 | 2011-02-23 10:53:52 | Актжанова Лилия Трофимовна        +
      |        |                     | 
 3770 |     19 | 2011-08-06 08:37:48 | Базарова Маргарита Давидовна      +
      |        |                     | 
 3771 |     15 | 2012-04-17 14:20:33 | Серов Макар Сигизмундович         +
      |        |                     | 
 3772 |     12 | 2011-09-01 19:47:26 | Пода Владилен Вячеславович        +
      |        |                     | 
 3773 |     16 | 2015-06-29 01:24:36 | Якуничев Моисей Назарович         +
      |        |                     | 
 3774 |      6 | 2020-03-26 13:38:53 | Лютенков Никифор Венедиктович     +
      |        |                     | 
 3775 |      3 | 2014-05-24 13:47:59 | Хабалова Пелагея Ираклиевна       +
      |        |                     | 
 3776 |      1 | 2018-08-22 07:30:37 | Лассман Мстислав Глебович         +
      |        |                     | 
 3777 |      6 | 2016-09-18 16:32:15 | Мисалова Берта Тимуровна          +
      |        |                     | 
 3778 |     20 | 2011-06-02 10:01:11 | Хмельнова Зоя Геннадиевна         +
      |        |                     | 
 3779 |      6 | 2010-01-08 23:41:27 | Куприянов Яков Карлович           +
      |        |                     | 
 3780 |      6 | 2015-09-03 04:11:57 | Салагин Харитон Елисеевич         +
      |        |                     | 
 3781 |     11 | 2019-06-28 04:13:50 | Константинов Константин Алексеевич+
      |        |                     | 
 3782 |      3 | 2010-09-23 05:10:01 | Сушилова Злата Анатолиевна        +
      |        |                     | 
 3783 |      8 | 2011-04-25 03:42:56 | Степанов Павел Евлампиевич        +
      |        |                     | 
 3784 |      3 | 2012-02-06 12:21:37 | Катериночкина Светлана Игоревна   +
      |        |                     | 
 3785 |      7 | 2011-05-13 19:48:56 | Шепкин Святослав Карлович         +
      |        |                     | 
 3786 |     14 | 2013-09-23 09:33:51 | Куликова Ксения Игнатиевна        +
      |        |                     | 
 3787 |      2 | 2016-04-28 06:36:38 | Кетов Прохор Елизарович           +
      |        |                     | 
 3788 |     13 | 2012-12-26 07:11:05 | Белевич Агафон Федосиевич         +
      |        |                     | 
 3789 |     10 | 2017-06-17 07:50:49 | Дуболазова Галина Кузьмевна       +
      |        |                     | 
 3790 |      2 | 2013-09-23 20:01:21 | Эзрина Альбина Брониславовна      +
      |        |                     | 
 3791 |      2 | 2020-03-12 10:57:37 | Москалев Пимен Михаилович         +
      |        |                     | 
 3792 |     19 | 2019-08-11 12:50:21 | Трибой Влада Владленовна          +
      |        |                     | 
 3793 |      5 | 2018-08-25 12:38:40 | Калинина Маргарита Мефодиевна     +
      |        |                     | 
 3794 |      8 | 2012-08-27 20:50:03 | Авдошкина Анисья Карповна         +
      |        |                     | 
 3795 |      7 | 2015-04-26 09:57:43 | Саврасова Евдокия Мефодиевна      +
      |        |                     | 
 3796 |      4 | 2019-03-08 00:03:52 | Богомазова Эмилия Михеевна        +
      |        |                     | 
 3797 |     15 | 2017-08-27 09:15:41 | Цейдлица Эмилия Несторовна        +
      |        |                     | 
 3798 |      2 | 2010-06-12 03:41:14 | Нестерова Всеслава Никитевна      +
      |        |                     | 
 3799 |      3 | 2019-07-19 16:28:53 | Саврасова Евдокия Мефодиевна      +
      |        |                     | 
 3800 |     19 | 2015-05-09 21:49:03 | Шереметьев Виктор Самсонович      +
      |        |                     | 
 3801 |      5 | 2019-04-13 01:08:22 | Шапиро Маргарита Потаповна        +
      |        |                     | 
 3802 |      6 | 2017-05-02 09:59:57 | Кононова Владислава Степановна    +
      |        |                     | 
 3803 |      4 | 2014-06-21 06:38:39 | Зуев Никифор Епифанович           +
      |        |                     | 
 3804 |      4 | 2018-08-02 09:30:03 | Кулика Елена Данилевна            +
      |        |                     | 
 3805 |     10 | 2018-07-22 10:20:04 | Цехановецкий Денис Мирославович   +
      |        |                     | 
 3806 |      9 | 2018-01-07 00:11:27 | Капустов Прохор Георгиевич        +
      |        |                     | 
 3807 |     12 | 2019-02-21 10:50:32 | Филатов Ипполит Якубович          +
      |        |                     | 
 3808 |      9 | 2015-06-20 00:29:14 | Землякова Оксана Ипполитовна      +
      |        |                     | 
 3809 |     10 | 2013-12-13 08:04:16 | Северов Никон Глебович            +
      |        |                     | 
 3810 |     12 | 2014-03-08 01:59:11 | Черникова Александра Несторовна   +
      |        |                     | 
 3811 |      2 | 2014-05-06 04:12:20 | Дудинова Бронислава Ираклиевна    +
      |        |                     | 
 3812 |      5 | 2017-01-11 15:52:47 | Заседателев Кирилл Эмилевич       +
      |        |                     | 
 3813 |     13 | 2019-03-21 05:52:30 | Муравьёв Вячеслав Онуфриевич      +
      |        |                     | 
 3814 |     15 | 2018-12-09 03:20:32 | Яхненко Жанна Мефодиевна          +
      |        |                     | 
 3815 |      9 | 2016-10-20 01:16:15 | Рамазанов Самсон Вадимович        +
      |        |                     | 
 3816 |     10 | 2016-09-03 04:54:41 | Костина Нона Юлиевна              +
      |        |                     | 
 3817 |     16 | 2019-04-20 00:08:01 | Опекунова Варвара Карповна        +
      |        |                     | 
 3818 |      4 | 2015-09-29 11:08:14 | Сильвестров Андриян Макарович     +
      |        |                     | 
 3819 |      7 | 2014-08-13 08:13:02 | Алябьева Варвара Ильевна          +
      |        |                     | 
 3820 |      8 | 2011-07-06 14:14:20 | Коденко Виктория Иларионовна      +
      |        |                     | 
 3821 |      7 | 2019-02-01 09:21:03 | Хромов Мартын Никонович           +
      |        |                     | 
 3822 |     13 | 2012-02-17 22:07:31 | Гандельман Валерьян Богданович    +
      |        |                     | 
 3823 |      8 | 2019-08-24 23:43:04 | Яблочков Игнатий Родионович       +
      |        |                     | 
 3824 |     16 | 2013-04-17 21:20:24 | Арнаутов Агафон Богданович        +
      |        |                     | 
 3825 |     17 | 2014-08-28 11:44:29 | Еськов Трофим Моисеевич           +
      |        |                     | 
 3826 |     12 | 2019-10-06 06:54:22 | Капитонова Доминика Мироновна     +
      |        |                     | 
 3827 |      8 | 2014-08-22 05:43:54 | Воликова Анастасия Ираклиевна     +
      |        |                     | 
 3828 |      3 | 2014-04-25 15:08:06 | Виноградов Андриян Миронович      +
      |        |                     | 
 3829 |      9 | 2011-09-13 10:37:17 | Асланов Серафим Валериевич        +
      |        |                     | 
 3830 |      2 | 2018-04-17 13:22:06 | Даньшов Евсей Никонович           +
      |        |                     | 
 3831 |     14 | 2015-03-23 11:47:01 | Лютенкова Марфа Андрияновна       +
      |        |                     | 
 3832 |     13 | 2012-10-04 17:30:37 | Михеев Тимофей Маркович           +
      |        |                     | 
 3833 |      2 | 2016-09-25 20:41:21 | Белочкина Софья Родионовна        +
      |        |                     | 
 3834 |     11 | 2010-09-30 21:59:14 | Калашников Сократ Филиппович      +
      |        |                     | 
 3835 |      2 | 2012-01-04 14:25:12 | Ельцина Любава Данилевна          +
      |        |                     | 
 3836 |     12 | 2013-02-25 19:34:20 | Алиева Регина Никитевна           +
      |        |                     | 
 3837 |     13 | 2015-09-25 07:58:42 | Белоконь Каролина Александровна   +
      |        |                     | 
 3838 |     18 | 2011-08-15 19:11:40 | Колобков Мартын Леонович          +
      |        |                     | 
 3839 |      2 | 2015-05-17 18:03:52 | Кочкорбаева Алиса Романовна       +
      |        |                     | 
 3840 |      1 | 2016-11-23 09:20:42 | Кахадзе Кир Эмилевич              +
      |        |                     | 
 3841 |     17 | 2019-01-15 15:14:40 | Рашет Мартын Фролович             +
      |        |                     | 
 3842 |     17 | 2016-08-09 02:21:51 | Карамзин Антип Семенович          +
      |        |                     | 
 3843 |     16 | 2011-02-01 13:55:52 | Бархотов Назар Михаилович         +
      |        |                     | 
 3844 |     11 | 2010-11-10 05:49:00 | Ситников Святослав Брониславович  +
      |        |                     | 
 3845 |     20 | 2010-07-22 22:53:32 | Плаксин Онуфрий Фролович          +
      |        |                     | 
 3846 |     14 | 2017-03-13 01:58:38 | Иньшов Модест Андроникович        +
      |        |                     | 
 3847 |      1 | 2011-08-10 13:51:55 | Рытова Ефросиния Юлиевна          +
      |        |                     | 
 3848 |      5 | 2012-11-29 03:32:31 | Яговенко Аза Марковна             +
      |        |                     | 
 3849 |     18 | 2019-01-25 17:16:42 | Голышева Алина Федоровна          +
      |        |                     | 
 3850 |     19 | 2010-04-22 04:41:02 | Хрущёв Кирилл Феоктистович        +
      |        |                     | 
 3851 |     14 | 2011-07-11 14:27:14 | Погребнов Карл Панкратиевич       +
      |        |                     | 
 3852 |      4 | 2012-02-16 11:43:15 | Поличев Никифор Ульянович         +
      |        |                     | 
 3853 |      3 | 2011-09-24 11:07:22 | Юбкина Татьяна Константиновна     +
      |        |                     | 
 3854 |     13 | 2011-10-24 10:32:23 | Иканова Ариадна Андрияновна       +
      |        |                     | 
 3855 |      3 | 2019-11-11 02:05:35 | Труфанова Татьяна Василиевна      +
      |        |                     | 
 3856 |      6 | 2015-04-10 13:25:16 | Ибрагимова Екатерина Семеновна    +
      |        |                     | 
 3857 |      2 | 2015-08-28 11:42:38 | Кузькина Розалия Борисовна        +
      |        |                     | 
 3858 |     18 | 2018-08-04 18:08:17 | Панин Максимильян Захарович       +
      |        |                     | 
 3859 |      9 | 2016-12-03 01:40:32 | Магазинер Мефодий Вадимович       +
      |        |                     | 
 3860 |      1 | 2015-02-16 18:17:43 | Марьина Марфа Николаевна          +
      |        |                     | 
 3861 |     19 | 2015-11-18 21:07:54 | Дарюшин Феликс Платонович         +
      |        |                     | 
 3862 |      4 | 2016-09-05 05:34:41 | Скрябин Егор Феликсович           +
      |        |                     | 
 3863 |      2 | 2011-12-25 13:28:22 | Рассказов Адам Брониславович      +
      |        |                     | 
 3864 |      5 | 2010-02-12 15:02:22 | Харитонов Василий Эмилевич        +
      |        |                     | 
 3865 |     13 | 2015-11-02 20:39:29 | Баязова Любава Иосифовна          +
      |        |                     | 
 3866 |     10 | 2010-05-19 16:37:52 | Крылаев Емельян Онуфриевич        +
      |        |                     | 
 3867 |      8 | 2015-01-10 13:05:03 | Опекунова Варвара Карповна        +
      |        |                     | 
 3868 |     11 | 2011-11-15 02:34:34 | Лещенко Денис Юриевич             +
      |        |                     | 
 3869 |     15 | 2016-02-07 03:43:21 | Дорохов Модест Валериевич         +
      |        |                     | 
 3870 |     11 | 2015-09-30 08:17:41 | Яненко Юлия Станиславовна         +
      |        |                     | 
 3871 |      4 | 2016-04-01 06:06:31 | Кацен Демьян Святославович        +
      |        |                     | 
 3872 |      4 | 2012-02-23 21:35:16 | Полунина Мария Всеволодовна       +
      |        |                     | 
 3873 |      5 | 2010-12-17 15:29:06 | Букавицкий Станислав Леонович     +
      |        |                     | 
 3874 |     18 | 2017-04-01 10:32:29 | Яловкин Никанор Ерофеевич         +
      |        |                     | 
 3875 |      9 | 2010-12-25 00:40:04 | Коромыслова Элеонора Кузьмевна    +
      |        |                     | 
 3876 |     17 | 2011-04-30 16:14:51 | Рассказов Адам Брониславович      +
      |        |                     | 
 3877 |     14 | 2016-11-24 03:54:19 | Сочеванова Рената Захаровна       +
      |        |                     | 
 3878 |     10 | 2017-11-20 03:15:40 | Подкользин Серафим Архипович      +
      |        |                     | 
 3879 |     19 | 2012-02-21 04:33:44 | Труфанова Татьяна Василиевна      +
      |        |                     | 
 3880 |      4 | 2016-07-20 16:46:20 | Чаадаева Розалия Василиевна       +
      |        |                     | 
 3881 |      9 | 2010-01-05 09:46:56 | Макарова Влада Карповна           +
      |        |                     | 
 3882 |      8 | 2014-04-26 09:44:35 | Староверов Кузьма Кондратиевич    +
      |        |                     | 
 3883 |      4 | 2015-09-18 11:09:54 | Занина Алиса Тимофеевна           +
      |        |                     | 
 3884 |      2 | 2014-10-29 17:55:01 | Рудникова Валерия Павеловна       +
      |        |                     | 
 3885 |      8 | 2015-03-18 21:56:35 | Яблочков Игнатий Родионович       +
      |        |                     | 
 3886 |      3 | 2013-05-30 07:06:09 | Поветникова Ефросинья Геннадиевна +
      |        |                     | 
 3887 |      7 | 2019-10-15 15:30:23 | Белоконь Доминика Борисовна       +
      |        |                     | 
 3888 |     10 | 2014-12-11 01:26:34 | Шерешевский Василий Самсонович    +
      |        |                     | 
 3889 |     12 | 2015-12-09 01:43:16 | Синай Евдоким Савелиевич          +
      |        |                     | 
 3890 |      1 | 2020-02-05 11:01:59 | Сычёв Евдоким Агапович            +
      |        |                     | 
 3891 |      3 | 2011-01-22 06:58:41 | Балыков Зиновий Венедиктович      +
      |        |                     | 
 3892 |      7 | 2019-10-16 03:16:54 | Малышева Эльвира Серафимовна      +
      |        |                     | 
 3893 |      8 | 2019-06-09 14:01:13 | Мичуева Марфа Фомевна             +
      |        |                     | 
 3894 |     19 | 2018-04-15 12:25:17 | Карпюка Ефросиния Давидовна       +
      |        |                     | 
 3895 |      6 | 2016-04-05 10:10:00 | Блохина Кристина Брониславовна    +
      |        |                     | 
 3896 |     20 | 2014-09-02 10:04:16 | Геремеш Агап Тарасович            +
      |        |                     | 
 3897 |     19 | 2012-10-22 11:05:43 | Капитонова Елизавета Ильевна      +
      |        |                     | 
 3898 |      1 | 2012-07-27 02:57:02 | Малышева Эльвира Серафимовна      +
      |        |                     | 
 3899 |     11 | 2015-02-04 17:56:21 | Смотрова Милена Ефимовна          +
      |        |                     | 
 3900 |     12 | 2016-08-24 08:52:07 | Бабикова Марина Виталиевна        +
      |        |                     | 
 3901 |     20 | 2017-12-27 11:57:09 | Романова Альбина Ростиславовна    +
      |        |                     | 
 3902 |      8 | 2018-11-04 08:18:19 | Ожегова Людмила Олеговна          +
      |        |                     | 
 3903 |      9 | 2018-02-17 02:20:08 | Тэн Андрон Онисимович             +
      |        |                     | 
 3904 |     15 | 2012-06-11 08:46:18 | Квасницкий Анатолий Вячеславович  +
      |        |                     | 
 3905 |      2 | 2010-02-27 10:40:25 | Колпачёв ﻿Август Потапович        +
      |        |                     | 
 3906 |     12 | 2014-10-09 04:58:19 | Морякова Агния Елизаровна         +
      |        |                     | 
 3907 |     16 | 2012-09-06 04:26:56 | Сухиха Елизавета Владиленовна     +
      |        |                     | 
 3908 |      5 | 2013-12-12 17:37:34 | Будылина Оксана Мироновна         +
      |        |                     | 
 3909 |     16 | 2019-06-22 01:29:05 | Смешной Дементий Ильевич          +
      |        |                     | 
 3910 |     17 | 2019-10-06 17:26:21 | Герасимова Лариса Федоровна       +
      |        |                     | 
 3911 |     10 | 2014-01-27 13:51:06 | Набоко Иннокентий Валерьянович    +
      |        |                     | 
 3912 |     10 | 2012-02-24 05:57:29 | Зарица Эвелина Геннадиевна        +
      |        |                     | 
 3913 |     16 | 2016-04-18 00:31:00 | Подоров Мирон Леонидович          +
      |        |                     | 
 3914 |     11 | 2010-12-04 09:18:14 | Лассман Архип Сократович          +
      |        |                     | 
 3915 |      8 | 2018-01-27 18:07:52 | Бабикова Марина Виталиевна        +
      |        |                     | 
 3916 |      9 | 2014-04-12 17:28:25 | Папанова Антонина Несторовна      +
      |        |                     | 
 3917 |     16 | 2016-09-30 02:24:15 | Родионов Гавриил Капитонович      +
      |        |                     | 
 3918 |     20 | 2018-09-30 16:46:31 | Шелепина Арина Брониславовна      +
      |        |                     | 
 3919 |     14 | 2013-03-13 09:24:29 | Ямова Пелагея Германовна          +
      |        |                     | 
 3920 |     20 | 2019-08-20 17:10:33 | Драчёва Елена Никитевна           +
      |        |                     | 
 3921 |      8 | 2016-07-11 18:46:04 | Случевский Алексей Олегович       +
      |        |                     | 
 3922 |      9 | 2016-12-06 11:55:51 | Лобза Аркадий Андроникович        +
      |        |                     | 
 3923 |      7 | 2016-10-17 06:05:35 | Шандаров Потап Адамович           +
      |        |                     | 
 3924 |     18 | 2010-02-28 20:08:32 | Сереброва Марина Несторовна       +
      |        |                     | 
 3925 |      4 | 2015-02-22 06:39:02 | Швецова Оксана Феликсовна         +
      |        |                     | 
 3926 |      5 | 2010-04-11 04:02:15 | Пасхин Тимофей Денисович          +
      |        |                     | 
 3927 |     17 | 2017-12-20 22:30:10 | Калугина Анисья Трофимовна        +
      |        |                     | 
 3928 |      5 | 2010-07-31 18:11:54 | Савенков Владимир Герасимович     +
      |        |                     | 
 3929 |     17 | 2017-04-27 12:28:14 | Бугайчук Венедикт Никанорович     +
      |        |                     | 
 3930 |      5 | 2013-02-10 07:59:25 | Характерова Лада Георгиевна       +
      |        |                     | 
 3931 |     20 | 2019-07-25 06:38:52 | Богатырёв Лука Натанович          +
      |        |                     | 
 3932 |     11 | 2018-01-17 21:46:06 | Брежнева Милена Борисовна         +
      |        |                     | 
 3933 |     20 | 2014-08-25 13:31:27 | Порошин Виктор Глебович           +
      |        |                     | 
 3934 |     16 | 2014-04-06 13:49:20 | Пугина Христина Станиславовна     +
      |        |                     | 
 3935 |     15 | 2014-06-22 02:03:01 | Артамонов Ипполит Натанович       +
      |        |                     | 
 3936 |     18 | 2014-10-08 11:02:31 | Крымова Ефросинья Георгиевна      +
      |        |                     | 
 3937 |     19 | 2012-05-13 23:45:13 | Игумнов Тимур Олегович            +
      |        |                     | 
 3938 |     15 | 2010-12-22 03:55:19 | Толоконский Ираклий Кондратиевич  +
      |        |                     | 
 3939 |      9 | 2019-10-30 02:20:55 | Толбаев Андриян Макарович         +
      |        |                     | 
 3940 |     20 | 2015-03-12 07:25:38 | Воликова Анастасия Ираклиевна     +
      |        |                     | 
 3941 |      6 | 2017-05-08 01:25:29 | Малюгина Изольда Данилевна        +
      |        |                     | 
 3942 |      7 | 2012-10-13 23:32:53 | Молодцов Никита Игоревич          +
      |        |                     | 
 3943 |      7 | 2011-02-06 01:43:04 | Сенькина Лиана Семеновна          +
      |        |                     | 
 3944 |      5 | 2018-07-04 20:54:41 | Яшвили Вероника Семеновна         +
      |        |                     | 
 3945 |     12 | 2012-11-10 05:24:28 | Куклева Клара Федотовна           +
      |        |                     | 
 3946 |      2 | 2015-01-16 21:03:32 | Глазкова Варвара Владиленовна     +
      |        |                     | 
 3947 |     11 | 2019-09-06 15:32:06 | Сорокина Владлена Анатолиевна     +
      |        |                     | 
 3948 |     13 | 2013-03-17 23:21:15 | Карпюк Остап Викентиевич          +
      |        |                     | 
 3949 |      1 | 2017-09-29 01:03:40 | Оськин Эрнст Севастьянович        +
      |        |                     | 
